SampleID	cluster	bodymass	host_scientific_name	digestive_habitat_type	diet	surrounding_habitat	host_order	host_kingdom	host_phylum	host_class	host_family	host_genus	collection_timestamp	country	elevation_m	microbial_habitat_type	internal_habitat_type	exterl_habitat_type	additional_microbial_habitat_info	lifestage	captive_wild	sampling_month	trophic_diet	preservation_method	extraction_method	biogeo_realm	PD_whole_tree	chao1	shannon	simpson	observed_otus	host_phylogeny_nDMSproxy	latitiude	longitude	Site_ID	Bio1_2_5min	Bio2_2_5min	Bio3_2_5min	Bio4_2_5min	Bio5_2_5min	Bio6_2_5min	Bio7_2_5min	Bio8_2_5min	Bio9_2_5min	Bio10_2_5min	Bio11_2_5min	Bio12_2_5min	Bio13_2_5min	Bio14_2_5min	Bio15_2_5min	Bio16_2_5min	Bio17_2_5min	Bio18_2_5min	Bio19_2_5min	Vegetation_density	terrain_complexity	NDVI_Modis_1_mar.2018	Immune_Complexity_Ordinal	Immune_Complexity_Binary
#q2:types	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	categorical	categorical
ERR2116909	2	medium	eulemur rubriventer	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	lemuridae	eulemur	14-Feb	madagascar	1016	internal	digestive-associated		feces	adult	wild	february	2	other	DNeasy Powersoil	afrotropic	30.96634	163.047619	5.658541208	0.964152	124	-0.278	-21.25632	47.41222	66	17.781	11.674	63.169	258.597	26.5	7.928	18.72	20.43	14.758	20.43	14.246	1540	292	42	77.637	797	134	797	138			234	9	Adaptive
ERR2116964	1	medium	eulemur rubriventer	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	lemuridae	eulemur	13-Nov	madagascar	1016	internal	digestive-associated		feces	adult	wild	november	2	other	DNeasy Powersoil	afrotropic	27.07265	128.5555556	5.326346849	0.956466	101	-0.278	-21.25632	47.41222	66	17.781	11.674	63.169	258.597	26.5	7.928	18.72	20.43	14.758	20.43	14.246	1540	292	42	77.637	797	134	797	138			234	9	Adaptive
ERR2116914	2	medium	eulemur rubriventer	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	lemuridae	eulemur	14-Feb	madagascar	1016	internal	digestive-associated		feces	adult	wild	february	2	other	DNeasy Powersoil	afrotropic	32.4333	156.4545455	5.360164882	0.937608	121	-0.278	-21.25632	47.41222	66	17.781	11.674	63.169	258.597	26.5	7.928	18.72	20.43	14.758	20.43	14.246	1540	292	42	77.637	797	134	797	138			234	9	Adaptive
ERR2116965	2	medium	eulemur rubriventer	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	lemuridae	eulemur	13-Nov	madagascar	1016	internal	digestive-associated		feces	adult	wild	november	2	other	DNeasy Powersoil	afrotropic	27.7961	126.4736842	5.281200671	0.955258	102	-0.278	-21.25632	47.41222	66	17.781	11.674	63.169	258.597	26.5	7.928	18.72	20.43	14.758	20.43	14.246	1540	292	42	77.637	797	134	797	138			234	9	Adaptive
ERR2117010	2	medium	eulemur rubriventer	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	lemuridae	eulemur	14-Feb	madagascar	1016	internal	digestive-associated		feces	adult	wild	february	2	other	DNeasy Powersoil	afrotropic	33.77188	169.0526316	5.873386467	0.97101	128	-0.278	-21.25632	47.41222	66	17.781	11.674	63.169	258.597	26.5	7.928	18.72	20.43	14.758	20.43	14.246	1540	292	42	77.637	797	134	797	138			234	9	Adaptive
ERR1101920	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	38.58218	250.972973	6.636019981	0.982062	193	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101944	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	35.42511	190.0285714	6.278704921	0.977038	163	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101923	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	33.27898	183.5	5.435234698	0.943246	141	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101842	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	33.61188	201.5357143	5.746823481	0.939682	156	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101904	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	37.10878	243	6.085638523	0.962032	171	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101849	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	263	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	38.49016	286.2	6.694912203	0.982224	201	-0.278	17.4	-92.03	60	25.43475321	9.980695951	58.83323078	199.8157283	33.56150397	16.59718394	16.96432002	26.21473572	25.0520426	27.53531717	22.71385599	2762.744	437.992	90.56	51.51270124	1154.096	298.176	763.928	435.544	59	13451.2002	222	9	Adaptive
ERR1101874	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	41	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	33.47757	177.1578947	5.689485591	0.950906	134	-0.278	18.5	-91.02	65	26.36493335	12.10445295	63.06938436	213.1032023	35.72399902	16.53184036	19.19215866	27.61234689	26.06237352	28.66943974	23.46570683	1409.92	248	22	75.60797583	694.48	77	314	118.96	63	159.5559998	210	9	Adaptive
ERR1101864	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	41	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	29.01246	133.05	5.363504396	0.960482	105	-0.278	18.5	-91.02	65	26.36493335	12.10445295	63.06938436	213.1032023	35.72399902	16.53184036	19.19215866	27.61234689	26.06237352	28.66943974	23.46570683	1409.92	248	22	75.60797583	694.48	77	314	118.96	63	159.5559998	210	9	Adaptive
ERR1101883	1	medium	alouatta pigra	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		mexico	41	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	nearctic	33.52511	203.6818182	6.217857474	0.97872	148	-0.278	18.5	-91.02	65	26.36493335	12.10445295	63.06938436	213.1032023	35.72399902	16.53184036	19.19215866	27.61234689	26.06237352	28.66943974	23.46570683	1409.92	248	22	75.60797583	694.48	77	314	118.96	63	159.5559998	210	9	Adaptive
SRR1523388	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	10.64133	39	4.991911938	0.964202	39	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523374	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	10.24315	21	4.005697696	0.923888	21	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523382	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	9.97295	38	4.983723991	0.962088	38	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523378	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	8.37126	14	3.687508346	0.916354	14	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523384	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	10.74884	31	4.617276463	0.95223	31	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523390	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	9.984	22	4.08325889	0.930776	22	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
SRR1523386	1	medium	acinonyx jubatus	fecal	carnivore	terrestrial	carnivora	animalia	chordata	mammalia	feliformia	acinonyx		namibia	1553	internal	digestive-associated		gastrointestinal tract		wild		3	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	afrotropic	9.90504	37	5.057842285	0.96683	37	-0.278	-22.46	17.9	27	19.12877995	18.11669046	60.88041126	419.9411727	33.26307159	3.505568026	29.75750357	22.76607474	13.50317875	23.55282646	13.50317875	350.312	82.92	0	103.8293616	227.816	1	198.816	1	0	423.2099915	98	9	Adaptive
ERR1101816	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	37.12249	231.1034483	6.098862025	0.966122	168	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101810	2	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	34.9152	183	6.005157496	0.973154	140	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101827	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	41.78443	281.0465116	6.705506178	0.980874	213	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101979	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	37.29067	278.0285714	6.007390037	0.953788	190	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101972	2	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	34.6019	199.8333333	6.218897716	0.975682	159	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101965	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	40.29786	381.0434783	6.442346745	0.97444	203	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101813	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	38.41687	264.7	6.24174358	0.964304	199	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101808	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	30.7845	137.3076923	5.046306794	0.913446	117	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
ERR1101826	1	medium	alouatta palliata	fecal	herbivore	terrestrial	primates	animalia	chordata	mammalia	atelidae	alouatta		nicaragua	61	internal	digestive-associated		none	adult	wild		1	ethanol	DNeasy Powersoil	neotropic	39.32317	257.2	6.686036621	0.9832	184	-0.278	11.5	-85.58	59	26.29327982	6.802293002	76.14545244	69.75925618	30.80943954	21.87615967	8.933279877	26.15725299	26.17837311	27.28591998	25.48645303	1729.96	317.08	8.24	83.42921941	835.04	50.36	217.04	177.92	92	41788.69922	171	9	Adaptive
SRR2121087	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	28.45647	172.6206897	5.816302516	0.967464	140	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121062	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	22.64425	139.6	4.343801229	0.863876	90	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121089	1	small	myodes glareolus	forgut	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	26.0812	168.5263158	5.406488242	0.95148	121	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121157	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	26.50691	218	5.436042994	0.941348	141	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121109	3	small	myodes glareolus	forgut	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	16.17607	86	3.97622437	0.895128	52	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121103	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	24.99463	149.2352941	4.963774295	0.933608	101	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121054	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	27.07345	259.1538462	5.053918388	0.935004	123	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121116	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	26.65788	223.0588235	5.807007876	0.96213	142	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121131	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	26.93294	180.3703704	5.524332342	0.95611	135	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
SRR2121090	1	small	myodes glareolus	intestine	herbivore	terrestrial	rodentia	animalia	chordata	mammalia	cricetidae	myodes	1/9/2012	poland	220	internal	digestive-associated		none	adult	wild	september	1	direct_freeze	QIAamp_Dna_Stool_Mini_Kit_	palearctic	28.07262	232.5	5.486475679	0.95142	141	-0.278	50.06139	19.93831	99	9.112585551	8.702535217	28.63618315	789.085486	23.02715985	-7.362989706	30.39014955	18.64200342	0.582401966	18.64200342	-0.85771216	687.3759788	99.07375576	31.27355788	40.29529724	271.6669515	104.0276758	271.6669515	107.3268379	35	157.2839966	96	9	Adaptive
1774.258.Inte.Puer	3	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	adult	wild		2	direct_freeze	DNeasy Powersoil	neotropic	21.96469	86.375	4.677621124	0.936152	65	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.462.Inte.Puer	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	juvenile_pupae	wild		2	direct_freeze	DNeasy Powersoil	neotropic	16.32367	46.33333333	3.597708321	0.851048	37	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.L543.Inte.Puer	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	infant	wild		2	direct_freeze	DNeasy Powersoil	neotropic	22.19423	88.25	3.978079096	0.888232	62	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.302.Inte.Puer	2	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	adult	wild		2	direct_freeze	DNeasy Powersoil	neotropic	24.26111	105.3	4.731595163	0.920684	80	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.60.Inte.Puer	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	adult	wild		2	direct_freeze	DNeasy Powersoil	neotropic	18.76226	67.14285714	3.781979471	0.85437	50	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.220.Inte.Puer	1	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	juvenile_pupae	wild		2	direct_freeze	DNeasy Powersoil	neotropic	15.29445	35.5	3.621819123	0.870938	33	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.451.Inte.Puer	3	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	juvenile_pupae	wild		2	direct_freeze	DNeasy Powersoil	neotropic	17.3001	46	3.639822076	0.86341	37	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
1774.187.Inte.Puer	3	medium	homo sapiens	fecal	omnivore	terrestrial	primates	animalia	chordata	mammalia	hominidae	homo		puerto rico	8	internal	digestive-associated		feces	juvenile_pupae	wild		2	direct_freeze	DNeasy Powersoil	neotropic	28.22647	185.0769231	5.71911786	0.96769	122	-0.278	18.47	-66.11	64	26.57138317	8.544051229	73.72505749	121.3407667	32.15670255	20.56820861	11.58849394	27.37679907	25.04444936	27.89683887	25.04444936	1597.793594	177.8754448	68.42704626	28.2678474	480.5053381	242.1779359	471.4911032	242.1779359		2.6875	137	9	Adaptive
